event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
58568037,true,2001-05-15 17:54:00.000,-73.86904847803355,42.70722361485766,"Hunt","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568036,true,2001-05-15 17:55:00.000,-73.869116030207,42.70732973525201,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568035,true,2001-05-15 18:08:00.000,-73.86913093989887,42.70714743288145,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568034,true,2001-05-15 18:13:00.000,-73.86891620966433,42.70705696932568,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568033,true,2001-05-15 18:18:00.000,-73.86877961948225,42.70734352320563,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568032,true,2001-05-15 18:32:00.000,-73.86875997460619,42.7075713461194,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568031,true,2001-05-15 18:53:00.000,-73.86872194555917,42.70753395825344,"Hunt","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568030,true,2001-05-15 19:00:00.000,-73.86915060961657,42.70713339855536,"Hunt","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568029,true,2001-05-15 19:02:00.000,-73.86922662042699,42.70698880175127,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568028,true,2001-05-15 19:09:00.000,-73.86921986821083,42.707145519265175,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568027,true,2001-05-15 19:14:00.000,-73.86891620966433,42.70705696932568,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568020,true,2001-05-23 20:10:00.000,-73.86901118062771,42.70709212778191,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568019,true,2001-05-23 20:31:00.000,-73.86921800965563,42.707294990710366,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568018,true,2001-05-23 20:34:00.000,-73.86931134989949,42.70694911393984,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568017,true,2001-05-23 22:01:00.000,-73.86906862088983,42.706981748357315,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568016,true,2001-05-25 15:58:00.000,-73.86937323777546,42.706822388421855,"Hunt","Bird","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568015,true,2001-05-25 15:59:00.000,-73.86919851246248,42.70695646496931,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568014,true,2001-05-25 16:04:00.000,-73.8691645326598,42.70686418422712,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568013,true,2001-05-25 16:06:00.000,-73.86920365939714,42.70700253343168,"Hunt","Insect","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568012,true,2001-05-25 16:08:00.000,-73.86923070269317,42.707147337265816,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568011,true,2001-05-25 16:17:00.000,-73.86952993796332,42.70735183238286,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568010,true,2001-05-25 16:29:00.000,-73.86965636624036,42.70742323238809,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568009,true,2001-05-25 16:34:00.000,-73.86955955554058,42.70752304739081,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568008,true,2001-05-25 16:54:00.000,-73.86929281524571,42.70765405449817,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568007,true,2001-05-25 16:56:00.000,-73.86930290200854,42.707259807220844,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568006,true,2001-05-25 17:00:00.000,-73.86926603272032,42.70716524663352,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568005,true,2001-05-25 17:02:00.000,-73.86906109448128,42.70716763574296,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568004,true,2001-05-25 17:08:00.000,-73.86825275621354,42.70751671517366,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568003,true,2001-05-25 17:18:00.000,-73.86801078794485,42.70742670119221,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568002,true,2001-05-25 17:29:00.000,-73.86789217482892,42.707254606100875,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568001,true,2001-05-25 17:35:00.000,-73.86830557999552,42.707223660828916,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568000,true,2001-05-25 17:49:00.000,-73.86891735968096,42.707067607066556,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568026,true,2001-05-31 19:02:00.000,-73.86929649171853,42.706899887766234,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568025,true,2001-05-31 19:37:00.000,-73.86933566760658,42.70683372455347,"Hunt","Chipmunk","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568024,true,2001-05-31 19:39:00.000,-73.86935727918373,42.70677324144584,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568023,true,2001-05-31 19:44:00.000,-73.8691897174318,42.70711136123034,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568022,true,2001-05-31 19:54:00.000,-73.86976737939767,42.70711940482763,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58568021,true,2001-05-31 21:12:00.000,-73.86905914081153,42.70697931333717,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567999,true,2001-06-04 20:20:00.000,-73.86922366487173,42.70753504069843,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567998,true,2001-06-04 20:34:00.000,-73.86906589952468,42.707555366054066,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567997,true,2001-06-04 20:46:00.000,-73.86915218692236,42.707873838851114,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567996,true,2001-06-04 20:54:00.000,-73.86884214144864,42.70761232181107,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567995,true,2001-06-04 21:04:00.000,-73.86883781248349,42.70719172645493,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567994,true,2001-06-04 21:06:00.000,-73.86894580620158,42.706973691418,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567993,true,2001-06-04 21:08:00.000,-73.86871751314666,42.70727374820609,"Hunt","Mole","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567992,true,2001-06-04 21:12:00.000,-73.86872806878141,42.70702197117253,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567991,true,2001-06-04 21:20:00.000,-73.86920714676363,42.70697185941718,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567990,true,2001-06-04 21:25:00.000,-73.86890844751184,42.70706751904913,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567989,true,2001-06-04 21:40:00.000,-73.86922797042448,42.70713641374373,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567988,true,2001-06-04 21:42:00.000,-73.86902089560039,42.707088351393054,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567987,true,2001-06-07 15:31:00.000,-73.8695174467595,42.70732019015267,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567986,true,2001-06-07 15:47:00.000,-73.86995527413964,42.70717475107102,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567985,true,2001-06-07 17:10:00.000,-73.87093218708212,42.70728596711896,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567984,true,2001-06-07 17:55:00.000,-73.87118574966621,42.70689808204973,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567983,true,2001-06-07 19:10:00.000,-73.87069048885422,42.70661511249515,"Hunt","Shrew","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567982,true,2001-06-07 19:34:00.000,-73.86919725366577,42.70698544995983,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567981,true,2001-06-07 19:36:00.000,-73.8691720679226,42.70683922358967,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567980,true,2001-06-07 20:07:00.000,-73.86928757925031,42.70692672595087,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567979,true,2001-06-07 20:37:00.000,-73.86921295500703,42.70712275737611,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567978,true,2001-06-08 13:17:00.000,-73.86888996868336,42.70711011224332,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567977,true,2001-06-08 13:24:00.000,-73.86871202308288,42.70732727616041,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567976,true,2001-06-08 13:28:00.000,-73.86846771071546,42.707238590798546,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567975,true,2001-06-08 13:29:00.000,-73.8687072444038,42.707260949146054,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567974,true,2001-06-08 13:32:00.000,-73.86847028173389,42.707097051166635,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567973,true,2001-06-08 13:37:00.000,-73.86823262984034,42.7073004765278,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567972,true,2001-06-08 13:44:00.000,-73.86804645398041,42.707311874530006,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567971,true,2001-06-08 13:46:00.000,-73.86846783010796,42.707232018029465,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567970,true,2001-06-08 13:49:00.000,-73.86857643557099,42.70736357937601,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567969,true,2001-06-08 14:08:00.000,-73.86855190236855,42.70738990296531,"Hunt","American Robin","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567968,true,2001-06-08 14:18:00.000,-73.86880332204443,42.70758483211569,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567967,true,2001-06-08 14:45:00.000,-73.86885359189236,42.70762729382769,"Hunt","Chipmunk","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567966,true,2001-06-08 14:49:00.000,-73.86895264391136,42.70712838182777,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567965,true,2001-06-08 14:50:00.000,-73.86894758543399,42.70707745130785,"Play","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567964,true,2001-06-08 15:01:00.000,-73.86884222994827,42.70725777973496,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567963,true,2001-06-08 15:03:00.000,-73.86893690368237,42.70732949727759,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567962,true,2001-06-08 15:14:00.000,-73.86891140864664,42.707086009383154,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567961,true,2001-06-12 16:09:00.000,-73.86903414835518,42.70709820810752,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567960,true,2001-06-12 16:19:00.000,-73.86891040501705,42.70697316168918,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567959,true,2001-06-12 16:23:00.000,-73.86903611487841,42.706989892449656,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567958,true,2001-06-13 14:46:00.000,-73.86885965420043,42.707622941052435,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567957,true,2001-06-13 14:53:00.000,-73.86882098857082,42.707768536834486,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567956,true,2001-06-13 15:45:00.000,-73.86903896480408,42.70699433324341,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567955,true,2001-06-18 20:22:00.000,-73.86889362133506,42.70707034440802,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567954,true,2001-06-18 20:30:00.000,-73.8690401697316,42.7070961062704,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567953,true,2001-06-18 20:40:00.000,-73.86908702405786,42.706990395167296,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567952,true,2001-06-18 20:45:00.000,-73.86878108338931,42.70699394767467,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567951,true,2001-06-18 20:55:00.000,-73.86897026831697,42.706978165540995,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567950,true,2001-06-18 21:02:00.000,-73.86874779849892,42.70701135956373,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567949,true,2001-06-18 21:33:00.000,-73.86889161502003,42.70701944402916,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567948,true,2001-06-18 21:35:00.000,-73.86881304064046,42.70704964658857,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567947,true,2001-06-18 21:38:00.000,-73.86849083737927,42.70728969984885,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567946,true,2001-06-18 21:41:00.000,-73.86857342432835,42.707361298275536,"General","General","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567945,true,2001-06-20 14:48:00.000,-73.86883869471824,42.707620572744574,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567944,true,2001-06-20 15:23:00.000,-73.86880010915948,42.70776175666025,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567943,true,2001-06-20 15:28:00.000,-73.8686568525676,42.70789082997767,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567942,true,2001-06-20 15:35:00.000,-73.8685353984833,42.70780777098614,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567941,true,2001-06-20 15:42:00.000,-73.86895770122467,42.7073407793232,"Hunt","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567940,true,2001-06-20 15:43:00.000,-73.86891345585042,42.7071346588126,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567939,true,2001-06-22 13:05:00.000,-73.86941673585703,42.70684100875779,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567938,true,2001-06-22 13:48:00.000,-73.86914576536931,42.70739351699724,"Hunt","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567937,true,2001-06-22 13:50:00.000,-73.86882697231293,42.707607128959786,"General","General","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567936,true,2001-06-27 18:35:00.000,-73.86836701462511,42.707169064714414,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567935,true,2001-06-27 18:42:00.000,-73.86808628520912,42.707270212941815,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567934,true,2001-06-27 18:54:00.000,-73.86790954070561,42.70742110766306,"Hunt","Chipmunk","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567933,true,2001-06-27 18:56:00.000,-73.86783490425766,42.707234588282766,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567932,true,2001-06-27 18:58:00.000,-73.86792323684652,42.70716467894642,"Hunt","Bird","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567931,true,2001-06-27 19:00:00.000,-73.86829077077411,42.707070962859504,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567930,true,2001-06-27 19:18:00.000,-73.8687013440036,42.70725638815778,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567929,true,2001-06-27 19:20:00.000,-73.86894862716869,42.707349605065126,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567928,true,2001-06-27 20:02:00.000,-73.86892642504569,42.707086157685744,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567927,true,2001-06-28 18:35:00.000,-73.86918952733386,42.70712855968554,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567926,true,2001-06-28 18:39:00.000,-73.8690370375179,42.707100487990445,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567925,true,2001-06-28 18:41:00.000,-73.86919558956953,42.7071242068913,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567924,true,2001-06-28 20:26:00.000,-73.87012703151404,42.707197518329565,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567923,true,2001-06-28 20:37:00.000,-73.86969003684841,42.7069875227705,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567922,true,2001-06-29 17:45:00.000,-73.86882082825295,42.7076159836302,"General","General","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567921,true,2001-07-02 14:45:00.000,-73.86919254022281,42.70713075073209,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567920,true,2001-07-02 14:52:00.000,-73.86883957986755,42.707074223318216,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567919,true,2001-07-02 15:01:00.000,-73.86833983444012,42.70701174180856,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567918,true,2001-07-02 15:03:00.000,-73.86827266241146,42.707079699275056,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567917,true,2001-07-02 15:06:00.000,-73.86833248475367,42.70725499534393,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567916,true,2001-07-02 15:12:00.000,-73.86807086629204,42.7072922138568,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567915,true,2001-07-02 15:18:00.000,-73.86791504016301,42.707447727980025,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567914,true,2001-07-02 15:25:00.000,-73.86783285069887,42.70751553673623,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567913,true,2001-07-02 15:59:00.000,-73.86893277012129,42.70706622834026,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567912,true,2001-07-03 16:59:00.000,-73.86869361984158,42.707338801406166,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567911,true,2001-07-03 17:02:00.000,-73.86868932300932,42.707252667250735,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567910,true,2001-07-03 17:06:00.000,-73.86863320840612,42.70712864877303,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567909,true,2001-07-03 17:08:00.000,-73.86886767565629,42.70707360026845,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567908,true,2001-07-03 17:11:00.000,-73.86872714927412,42.70709949866557,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567907,true,2001-07-03 17:14:00.000,-73.86877899542277,42.70702823766176,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567906,true,2001-07-03 17:17:00.000,-73.86852524700322,42.70696836658216,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567905,true,2001-07-03 17:19:00.000,-73.86843054898169,42.70703920408977,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567904,true,2001-07-03 17:22:00.000,-73.8682019430856,42.70698669498076,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567903,true,2001-07-03 17:25:00.000,-73.86811730104584,42.70693416744092,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567902,true,2001-07-03 17:29:00.000,-73.86785256129725,42.70694163676018,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567901,true,2001-07-03 17:45:00.000,-73.86801940130907,42.70685863506104,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567900,true,2001-07-03 17:48:00.000,-73.86821924573688,42.706995421108445,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567899,true,2001-07-03 17:49:00.000,-73.86828773218807,42.70708363046078,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567898,true,2001-07-03 17:53:00.000,-73.86832428632826,42.707208896693,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567897,true,2001-07-03 17:57:00.000,-73.86834183906257,42.707318125638366,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567896,true,2001-07-03 18:09:00.000,-73.8685530753713,42.707358935946864,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567895,true,2001-07-06 15:11:00.000,-73.86899965779233,42.70708787150223,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567894,true,2001-07-06 15:17:00.000,-73.8692232312184,42.70710151601697,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567893,true,2001-07-06 15:19:00.000,-73.86941586320806,42.707097654322496,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567892,true,2001-07-06 15:21:00.000,-73.8693120238833,42.70724161629698,"General","General","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567891,true,2001-07-11 20:07:00.000,-73.86920602888948,42.70696617497168,"Cat - Human Interaction","with owner","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567890,true,2001-07-11 20:10:00.000,-73.86907944941161,42.70699734459019,"General","General","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567889,true,2001-07-12 18:23:00.000,-73.868816150834,42.70758441850124,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567888,true,2001-07-12 18:27:00.000,-73.8688472596087,42.70744478170375,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567887,true,2001-07-12 18:29:00.000,-73.86886994502537,42.707378996110165,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567886,true,2001-07-12 18:32:00.000,-73.86865453325144,42.70721846325184,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567885,true,2001-07-12 18:37:00.000,-73.86832770694113,42.707276020790694,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567884,true,2001-07-12 18:44:00.000,-73.86822264081117,42.70734621534695,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567883,true,2001-07-12 18:55:00.000,-73.86827258992858,42.70754743950151,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567882,true,2001-07-12 19:29:00.000,-73.86780823559769,42.70749259977044,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567881,true,2001-07-12 19:33:00.000,-73.86807105013187,42.70761136735898,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567880,true,2001-07-12 19:58:00.000,-73.86838942739105,42.707622438345076,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567879,true,2001-07-12 20:02:00.000,-73.86874881960392,42.70754683127829,"General","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567878,true,2001-07-12 20:04:00.000,-73.86890046190963,42.7070836499191,"Cat - Human Interaction","General","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567877,true,2001-07-13 19:17:00.000,-73.86909232006805,42.707001344008695,"Hunt","Eastern Chipmunk","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567876,true,2001-07-13 19:29:00.000,-73.86919724521847,42.70694555591124,"Hunt","Eastern Chipmunk","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567875,true,2001-07-13 19:36:00.000,-73.86908184053675,42.706912717350164,"Hunt","Eastern Chipmunk","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567874,true,2001-07-13 19:43:00.000,-73.86914126360284,42.70694869537507,"Hunt","Eastern Chipmunk","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567873,true,2001-07-13 19:51:00.000,-73.86913625728741,42.70689488364562,"Hunt","Eastern Chipmunk","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567872,true,2001-07-13 20:08:00.000,-73.86912747804645,42.70688074851847,"Hunt","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
58567871,true,2001-07-13 20:15:00.000,-73.86892797260923,42.70696730156288,"Cat - Human Interaction","","radio-transmitter","Felis catus","#3622351","Orion","Cats in the Albany Pine Bush"
